"id","ref_id","technology","hierarchy","specification","structure_id","owner","remediation","remediation_specification","remediation_desc","full_name","node_code","cascade","forward_attenuator","forward_equaliser","return_attenuator","return_equaliser","ac_voltage","free_tap_ports","signal_level_code","connected_rf_combiner_code","connected_exchange_code","connected_cmts_code","object_status","NBP_flag","asset_transfer"
"000000012505347064","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000000200086361","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505347057","","COAXIAL","LET","Underground Line Extender (24V)","000000012503606825","TELSTRA","","","","WESS WE59-310","WESS WE59","","3","14","","",45.616,0,"","","","","INSERVICE","N","Y"
"000000012505346913","","COAXIAL","TAP","8-way Tap (9821) - 21 dB loss","000000000200086801","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505347074","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200086360","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000015006465041","","COAXIAL","PBK","RF_POWER_BLOCK","000000012503606829","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505346769","","COAXIAL","SPT","3-way Splitter Uneven (9-TFC-488)","000000012503606829","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505346802","","COAXIAL","LET","Underground Line Extender (24V)","000000012503606829","TELSTRA","","","","WESS WE59-311","WESS WE59","","9","5","","",45.807,0,"","","","","INSERVICE","N","Y"
"000000012505346822","","COAXIAL","TAP","RF_TAP_8_WAY_15DB","000000012503606829","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"M","","","","INSERVICE","N","Y"
"000000012505346987","","COAXIAL","TAP","4-way Tap (9420) - 20 dB loss","000000012503606814","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505346971","","COAXIAL","TAP","8-way Tap (9818) - 18 dB loss","000000012503606805","TELSTRA","","","","","WESS WE59","","","","","",0.000,4,"L","","","","INSERVICE","N","Y"
"000000015016595657","","COAXIAL","TAP","4-way Tap (9423) - 23 dB loss","000000000200364353","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000015016518560","","COAXIAL","TAP","4-way Tap (9423) - 23 dB loss","000000012503603103","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505345645","","COAXIAL","TAP","4-way Tap (9423) - 23 dB loss","000000012503606850","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505345660","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000000200349904","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505346056","","COAXIAL","LET","Underground Line Extender (24V)","000000012503606832","TELSTRA","","","","WESS WE59-308","WESS WE59","","1","11","","",43.000,0,"","","","","INSERVICE","N","Y"
"000000012505345954","","COAXIAL","TAP","RF_TAP_8_WAY_24DB","000000012503606832","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505346000","","COAXIAL","CUL","RF_COUPLER_2WAY_12DB","000000012503606832","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505346071","","COAXIAL","TAP","8-way self terminating Tap (9812) - 12 dB loss","000000000200348243","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505345895","","COAXIAL","TAP","2-way Tap (9223) - 23 dB loss","000000000200348314","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505345883","","COAXIAL","TAP","4-way Tap (9420) - 20 dB loss","000000000200348349","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"3NES-68-01-PCD-0423","","COAXIAL","PCD","VIRTUAL","000000004223812623","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0422","","COAXIAL","PCD","VIRTUAL","000000004223812581","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0425","","COAXIAL","PCD","VIRTUAL","000000004223813725","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0424","","COAXIAL","PCD","VIRTUAL","000000004223813682","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0426","","COAXIAL","PCD","VIRTUAL","000000004223813175","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0410","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0195","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0411","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0195","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0412","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0195","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0413","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0195","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0470","","COAXIAL","PCD","VIRTUAL","000000015011970034","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0415","","COAXIAL","PCD","VIRTUAL","000000015011970804","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0416","","COAXIAL","PCD","VIRTUAL","000000015011993763","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0421","","COAXIAL","PCD","VIRTUAL","000000015011994130","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0408","","COAXIAL","PCD","VIRTUAL","000000015011970593","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0409","","COAXIAL","PCD","VIRTUAL","000000015011970646","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0414","","COAXIAL","PCD","VIRTUAL","000000015011970743","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0433","","COAXIAL","PCD","VIRTUAL","000000015001328743","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0434","","COAXIAL","PCD","VIRTUAL","000000015001328742","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0435","","COAXIAL","PCD","VIRTUAL","000000015001328741","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0506","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0507","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0508","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0509","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0510","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0511","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0512","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0513","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0514","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0515","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0516","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0517","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0518","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0505","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0504","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0502","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0223","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0501","","COAXIAL","PCD","VIRTUAL","000000000200413344","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0503","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0225","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0500","","COAXIAL","PCD","VIRTUAL","000000004223834973","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0438","","COAXIAL","PCD","VIRTUAL","000000015001328738","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0442","","COAXIAL","PCD","VIRTUAL","000000015001328727","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0437","","COAXIAL","PCD","VIRTUAL","000000015001328747","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0441","","COAXIAL","PCD","VIRTUAL","000000015001328716","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0440","","COAXIAL","PCD","VIRTUAL","000000015001328714","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0447","","COAXIAL","PCD","VIRTUAL","000000015001328713","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0469","","COAXIAL","PCD","VIRTUAL","000000015011970173","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0448","","COAXIAL","PCD","VIRTUAL","000000015008453025","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0472","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0230","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0499","","COAXIAL","PCD","VIRTUAL","000000004223835358","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0464","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0456","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0457","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0458","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0459","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0460","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0455","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0461","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0462","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0463","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0454","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0465","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0466","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0467","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0249","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0452","","COAXIAL","PCD","VIRTUAL","000000015001797477","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0451","","COAXIAL","PCD","VIRTUAL","000000015017079541","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0453","","COAXIAL","PCD","VIRTUAL","000000015013954406","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0450","","COAXIAL","PCD","VIRTUAL","000000015008452993","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0449","","COAXIAL","PCD","VIRTUAL","000000015004452889","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0933","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-010","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0989","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-001","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0987","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-009","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0935","","COAXIAL","PCD","VIRTUAL","000000015015905710","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0988","","COAXIAL","PCD","VIRTUAL","000000015024467754","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0937","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-004","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0936","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-003","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0938","","COAXIAL","PCD","VIRTUAL","000000015018801360","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0932","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-002","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0941","","COAXIAL","PCD","VIRTUAL","000000015023087007","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0934","","COAXIAL","PCD","VIRTUAL","000000015023087010","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0930","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-011","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0929","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-012","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0931","","COAXIAL","PCD","VIRTUAL","000000015022249282","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0943","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-006","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0940","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-007","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0986","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-008","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0944","","COAXIAL","PCD","VIRTUAL","000000015023622890","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","EXISTING","N","Y"
"3NES-68-01-PCD-0942","","COAXIAL","PCD","VIRTUAL","000000015017346674","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0945","","COAXIAL","PCD","VIRTUAL","3NES-68-01-NEC-005","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-1041","","COAXIAL","PCD","VIRTUAL","000000000200179729","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
"3NES-68-01-PCD-0999","","COAXIAL","PCD","VIRTUAL","3NES-68-01-VSP-0241","NBN","","","","","WESS WE59","","","","","",0.000,0,"","","","","CONSTRUCTED","N","Y"
